,id,url,repository_url,labels_url,user
10,1907678016,https://api.github.com/repos/pandas-dev/pandas/issues/55232,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55232/labels{/name},"{'login': 'davidchall', 'id': 1804856, 'node_id': 'MDQ6VXNlcjE4MDQ4NTY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1804856?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/davidchall', 'html_url': 'https://github.com/davidchall', 'followers_url': 'https://api.github.com/users/davidchall/followers', 'following_url': 'https://api.github.com/users/davidchall/following{/other_user}', 'gists_url': 'https://api.github.com/users/davidchall/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/davidchall/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/davidchall/subscriptions', 'organizations_url': 'https://api.github.com/users/davidchall/orgs', 'repos_url': 'https://api.github.com/users/davidchall/repos', 'events_url': 'https://api.github.com/users/davidchall/events{/privacy}', 'received_events_url': 'https://api.github.com/users/davidchall/received_events', 'type': 'User', 'site_admin': False}"
11,1907392574,https://api.github.com/repos/pandas-dev/pandas/issues/55231,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55231/labels{/name},"{'login': 'caneff', 'id': 5097759, 'node_id': 'MDQ6VXNlcjUwOTc3NTk=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5097759?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/caneff', 'html_url': 'https://github.com/caneff', 'followers_url': 'https://api.github.com/users/caneff/followers', 'following_url': 'https://api.github.com/users/caneff/following{/other_user}', 'gists_url': 'https://api.github.com/users/caneff/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/caneff/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/caneff/subscriptions', 'organizations_url': 'https://api.github.com/users/caneff/orgs', 'repos_url': 'https://api.github.com/users/caneff/repos', 'events_url': 'https://api.github.com/users/caneff/events{/privacy}', 'received_events_url': 'https://api.github.com/users/caneff/received_events', 'type': 'User', 'site_admin': False}"
12,1907219997,https://api.github.com/repos/pandas-dev/pandas/issues/55230,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55230/labels{/name},"{'login': 'ianliu', 'id': 30196, 'node_id': 'MDQ6VXNlcjMwMTk2', 'avatar_url': 'https://avatars.githubusercontent.com/u/30196?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ianliu', 'html_url': 'https://github.com/ianliu', 'followers_url': 'https://api.github.com/users/ianliu/followers', 'following_url': 'https://api.github.com/users/ianliu/following{/other_user}', 'gists_url': 'https://api.github.com/users/ianliu/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ianliu/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ianliu/subscriptions', 'organizations_url': 'https://api.github.com/users/ianliu/orgs', 'repos_url': 'https://api.github.com/users/ianliu/repos', 'events_url': 'https://api.github.com/users/ianliu/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ianliu/received_events', 'type': 'User', 'site_admin': False}"
13,1906858640,https://api.github.com/repos/pandas-dev/pandas/issues/55229,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55229/labels{/name},"{'login': 'lithomas1', 'id': 47963215, 'node_id': 'MDQ6VXNlcjQ3OTYzMjE1', 'avatar_url': 'https://avatars.githubusercontent.com/u/47963215?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lithomas1', 'html_url': 'https://github.com/lithomas1', 'followers_url': 'https://api.github.com/users/lithomas1/followers', 'following_url': 'https://api.github.com/users/lithomas1/following{/other_user}', 'gists_url': 'https://api.github.com/users/lithomas1/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lithomas1/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lithomas1/subscriptions', 'organizations_url': 'https://api.github.com/users/lithomas1/orgs', 'repos_url': 'https://api.github.com/users/lithomas1/repos', 'events_url': 'https://api.github.com/users/lithomas1/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lithomas1/received_events', 'type': 'User', 'site_admin': False}"
14,1906821298,https://api.github.com/repos/pandas-dev/pandas/issues/55228,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55228/labels{/name},"{'login': 'rikardn', 'id': 12795317, 'node_id': 'MDQ6VXNlcjEyNzk1MzE3', 'avatar_url': 'https://avatars.githubusercontent.com/u/12795317?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rikardn', 'html_url': 'https://github.com/rikardn', 'followers_url': 'https://api.github.com/users/rikardn/followers', 'following_url': 'https://api.github.com/users/rikardn/following{/other_user}', 'gists_url': 'https://api.github.com/users/rikardn/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rikardn/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rikardn/subscriptions', 'organizations_url': 'https://api.github.com/users/rikardn/orgs', 'repos_url': 'https://api.github.com/users/rikardn/repos', 'events_url': 'https://api.github.com/users/rikardn/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rikardn/received_events', 'type': 'User', 'site_admin': False}"
15,1906746956,https://api.github.com/repos/pandas-dev/pandas/issues/55227,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55227/labels{/name},"{'login': 'MarcoGorelli', 'id': 33491632, 'node_id': 'MDQ6VXNlcjMzNDkxNjMy', 'avatar_url': 'https://avatars.githubusercontent.com/u/33491632?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MarcoGorelli', 'html_url': 'https://github.com/MarcoGorelli', 'followers_url': 'https://api.github.com/users/MarcoGorelli/followers', 'following_url': 'https://api.github.com/users/MarcoGorelli/following{/other_user}', 'gists_url': 'https://api.github.com/users/MarcoGorelli/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MarcoGorelli/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MarcoGorelli/subscriptions', 'organizations_url': 'https://api.github.com/users/MarcoGorelli/orgs', 'repos_url': 'https://api.github.com/users/MarcoGorelli/repos', 'events_url': 'https://api.github.com/users/MarcoGorelli/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MarcoGorelli/received_events', 'type': 'User', 'site_admin': False}"
16,1906564156,https://api.github.com/repos/pandas-dev/pandas/issues/55226,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55226/labels{/name},"{'login': 'NickiForte', 'id': 95344621, 'node_id': 'U_kgDOBa7X7Q', 'avatar_url': 'https://avatars.githubusercontent.com/u/95344621?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/NickiForte', 'html_url': 'https://github.com/NickiForte', 'followers_url': 'https://api.github.com/users/NickiForte/followers', 'following_url': 'https://api.github.com/users/NickiForte/following{/other_user}', 'gists_url': 'https://api.github.com/users/NickiForte/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/NickiForte/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/NickiForte/subscriptions', 'organizations_url': 'https://api.github.com/users/NickiForte/orgs', 'repos_url': 'https://api.github.com/users/NickiForte/repos', 'events_url': 'https://api.github.com/users/NickiForte/events{/privacy}', 'received_events_url': 'https://api.github.com/users/NickiForte/received_events', 'type': 'User', 'site_admin': False}"
17,1906285254,https://api.github.com/repos/pandas-dev/pandas/issues/55225,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55225/labels{/name},"{'login': 'toobaz', 'id': 1224492, 'node_id': 'MDQ6VXNlcjEyMjQ0OTI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1224492?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/toobaz', 'html_url': 'https://github.com/toobaz', 'followers_url': 'https://api.github.com/users/toobaz/followers', 'following_url': 'https://api.github.com/users/toobaz/following{/other_user}', 'gists_url': 'https://api.github.com/users/toobaz/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/toobaz/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/toobaz/subscriptions', 'organizations_url': 'https://api.github.com/users/toobaz/orgs', 'repos_url': 'https://api.github.com/users/toobaz/repos', 'events_url': 'https://api.github.com/users/toobaz/events{/privacy}', 'received_events_url': 'https://api.github.com/users/toobaz/received_events', 'type': 'User', 'site_admin': False}"
18,1906267379,https://api.github.com/repos/pandas-dev/pandas/issues/55224,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55224/labels{/name},"{'login': 'CynthiaLuijkx', 'id': 37224102, 'node_id': 'MDQ6VXNlcjM3MjI0MTAy', 'avatar_url': 'https://avatars.githubusercontent.com/u/37224102?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/CynthiaLuijkx', 'html_url': 'https://github.com/CynthiaLuijkx', 'followers_url': 'https://api.github.com/users/CynthiaLuijkx/followers', 'following_url': 'https://api.github.com/users/CynthiaLuijkx/following{/other_user}', 'gists_url': 'https://api.github.com/users/CynthiaLuijkx/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/CynthiaLuijkx/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/CynthiaLuijkx/subscriptions', 'organizations_url': 'https://api.github.com/users/CynthiaLuijkx/orgs', 'repos_url': 'https://api.github.com/users/CynthiaLuijkx/repos', 'events_url': 'https://api.github.com/users/CynthiaLuijkx/events{/privacy}', 'received_events_url': 'https://api.github.com/users/CynthiaLuijkx/received_events', 'type': 'User', 'site_admin': False}"
19,1905530743,https://api.github.com/repos/pandas-dev/pandas/issues/55223,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/55223/labels{/name},"{'login': 'dvd101x', 'id': 16261897, 'node_id': 'MDQ6VXNlcjE2MjYxODk3', 'avatar_url': 'https://avatars.githubusercontent.com/u/16261897?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/dvd101x', 'html_url': 'https://github.com/dvd101x', 'followers_url': 'https://api.github.com/users/dvd101x/followers', 'following_url': 'https://api.github.com/users/dvd101x/following{/other_user}', 'gists_url': 'https://api.github.com/users/dvd101x/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/dvd101x/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/dvd101x/subscriptions', 'organizations_url': 'https://api.github.com/users/dvd101x/orgs', 'repos_url': 'https://api.github.com/users/dvd101x/repos', 'events_url': 'https://api.github.com/users/dvd101x/events{/privacy}', 'received_events_url': 'https://api.github.com/users/dvd101x/received_events', 'type': 'User', 'site_admin': False}"
